shapeid,partid,x,y,id
"893",,127.65,38.65,"893"
"894",,127.7,38.65,"894"
"895",,127.75,38.65,"895"
"896",,127.8,38.65,"896"
"897",,127.85,38.65,"897"
"898",,127.9,38.65,"898"
"899",,127.95,38.65,"899"
"900",,128,38.65,"900"
"901",,128.05,38.65,"901"
"902",,128.1,38.65,"902"
"903",,128.15,38.65,"903"
"904",,128.2,38.65,"904"
"905",,128.25,38.65,"905"
"906",,128.3,38.65,"906"
"907",,128.35,38.65,"907"
"908",,128.4,38.65,"908"
"909",,128.45,38.65,"909"
"910",,128.5,38.65,"910"
"911",,128.55,38.65,"911"
"912",,128.6,38.65,"912"
"913",,128.65,38.65,"913"
"914",,128.7,38.65,"914"
"915",,128.75,38.65,"915"
"916",,128.8,38.65,"916"
"917",,128.85,38.65,"917"
"918",,128.9,38.65,"918"
"919",,128.95,38.65,"919"
"920",,129,38.65,"920"
"921",,129.05,38.65,"921"
"922",,129.1,38.65,"922"
"923",,129.15,38.65,"923"
"924",,129.2,38.65,"924"
"925",,129.25,38.65,"925"
"926",,129.3,38.65,"926"
"927",,129.35,38.65,"927"
"928",,129.4,38.65,"928"
"929",,129.45,38.65,"929"
"930",,129.5,38.65,"930"
"931",,129.55,38.65,"931"
"932",,129.6,38.65,"932"
"933",,129.65,38.65,"933"
"934",,129.7,38.65,"934"
"935",,129.75,38.65,"935"
"936",,129.8,38.65,"936"
"937",,129.85,38.65,"937"
"938",,129.9,38.65,"938"
"939",,129.95,38.65,"939"
"940",,130,38.65,"940"
"941",,130.05,38.65,"941"
"942",,130.1,38.65,"942"
"943",,130.15,38.65,"943"
"944",,130.2,38.65,"944"
"945",,130.25,38.65,"945"
"946",,130.3,38.65,"946"
"947",,130.35,38.65,"947"
"948",,130.4,38.65,"948"
"949",,130.45,38.65,"949"
"950",,130.5,38.65,"950"
"951",,130.55,38.65,"951"
"952",,130.6,38.65,"952"
"953",,130.65,38.65,"953"
"954",,130.7,38.65,"954"
"955",,130.75,38.65,"955"
"956",,130.8,38.65,"956"
"957",,130.85,38.65,"957"
"958",,130.9,38.65,"958"
"959",,130.950000000001,38.65,"959"
"960",,125,38.6,"960"
"961",,125.05,38.6,"961"
"962",,125.1,38.6,"962"
"963",,125.15,38.6,"963"
"964",,125.2,38.6,"964"
"965",,125.25,38.6,"965"
"966",,125.3,38.6,"966"
"967",,125.35,38.6,"967"
"968",,125.4,38.6,"968"
"969",,125.45,38.6,"969"
"970",,125.5,38.6,"970"
"971",,125.55,38.6,"971"
"972",,125.6,38.6,"972"
"973",,125.65,38.6,"973"
"974",,125.7,38.6,"974"
"975",,125.75,38.6,"975"
"976",,125.8,38.6,"976"
"977",,125.85,38.6,"977"
"978",,125.9,38.6,"978"
"979",,125.95,38.6,"979"
"980",,126,38.6,"980"
"981",,126.05,38.6,"981"
"982",,126.1,38.6,"982"
"983",,126.15,38.6,"983"
"984",,126.2,38.6,"984"
"985",,126.25,38.6,"985"
"986",,126.3,38.6,"986"
"987",,126.35,38.6,"987"
"988",,126.4,38.6,"988"
"989",,126.45,38.6,"989"
"990",,126.5,38.6,"990"
"991",,126.55,38.6,"991"
"992",,126.6,38.6,"992"
"993",,126.65,38.6,"993"
"994",,126.7,38.6,"994"
"995",,126.75,38.6,"995"
"996",,126.8,38.6,"996"
"997",,126.85,38.6,"997"
"998",,126.9,38.6,"998"
"999",,126.95,38.6,"999"
"1000",,127,38.6,"1000"
"1001",,127.05,38.6,"1001"
"1002",,127.1,38.6,"1002"
"1003",,127.15,38.6,"1003"
"1004",,127.2,38.6,"1004"
"1005",,127.25,38.6,"1005"
"1006",,127.3,38.6,"1006"
"1007",,127.35,38.6,"1007"
"1008",,127.4,38.6,"1008"
"1009",,127.45,38.6,"1009"
"1010",,127.5,38.6,"1010"
"1011",,127.55,38.6,"1011"
"1012",,127.6,38.6,"1012"
"1013",,127.65,38.6,"1013"
"1014",,127.7,38.6,"1014"
"1015",,127.75,38.6,"1015"
"1016",,127.8,38.6,"1016"
"1017",,127.85,38.6,"1017"
"1018",,127.9,38.6,"1018"
"1019",,127.95,38.6,"1019"
"1020",,128,38.6,"1020"
"1021",,128.05,38.6,"1021"
"1022",,128.1,38.6,"1022"
"1023",,128.15,38.6,"1023"
"1024",,128.2,38.6,"1024"
"1025",,128.25,38.6,"1025"
"1026",,128.3,38.6,"1026"
"1027",,128.35,38.6,"1027"
"1028",,128.4,38.6,"1028"
"1029",,128.45,38.6,"1029"
"1030",,128.5,38.6,"1030"
"1031",,128.55,38.6,"1031"
"1032",,128.6,38.6,"1032"
"1033",,128.65,38.6,"1033"
"1034",,128.7,38.6,"1034"
"1035",,128.75,38.6,"1035"
"1036",,128.8,38.6,"1036"
"1037",,128.85,38.6,"1037"
"1038",,128.9,38.6,"1038"
"1039",,128.95,38.6,"1039"
"1040",,129,38.6,"1040"
"1041",,129.05,38.6,"1041"
"1042",,129.1,38.6,"1042"
"1043",,129.15,38.6,"1043"
"1044",,129.2,38.6,"1044"
"1045",,129.25,38.6,"1045"
"1046",,129.3,38.6,"1046"
"1047",,129.35,38.6,"1047"
"1048",,129.4,38.6,"1048"
"1049",,129.45,38.6,"1049"
"1050",,129.5,38.6,"1050"
"1051",,129.55,38.6,"1051"
"1052",,129.6,38.6,"1052"
"1053",,129.65,38.6,"1053"
"1054",,129.7,38.6,"1054"
"1055",,129.75,38.6,"1055"
"1056",,129.8,38.6,"1056"
"1057",,129.85,38.6,"1057"
"1058",,129.9,38.6,"1058"
"1059",,129.95,38.6,"1059"
"1060",,130,38.6,"1060"
"1061",,130.05,38.6,"1061"
"1062",,130.1,38.6,"1062"
"1063",,130.15,38.6,"1063"
"1064",,130.2,38.6,"1064"
"1065",,130.25,38.6,"1065"
"1066",,130.3,38.6,"1066"
"1067",,130.35,38.6,"1067"
"1068",,130.4,38.6,"1068"
"1069",,130.45,38.6,"1069"
"1070",,130.5,38.6,"1070"
"1071",,130.55,38.6,"1071"
"1072",,130.6,38.6,"1072"
"1073",,130.65,38.6,"1073"
"1074",,130.7,38.6,"1074"
"1075",,130.75,38.6,"1075"
"1076",,130.8,38.6,"1076"
"1077",,130.85,38.6,"1077"
"1078",,130.9,38.6,"1078"
"1079",,130.950000000001,38.6,"1079"
"1080",,125,38.55,"1080"
"1081",,125.05,38.55,"1081"
"1082",,125.1,38.55,"1082"
"1083",,125.15,38.55,"1083"
"1084",,125.2,38.55,"1084"
"1085",,125.25,38.55,"1085"
"1086",,125.3,38.55,"1086"
"1087",,125.35,38.55,"1087"
"1088",,125.4,38.55,"1088"
"1089",,125.45,38.55,"1089"
"1090",,125.5,38.55,"1090"
"1091",,125.55,38.55,"1091"
"1092",,125.6,38.55,"1092"
"1093",,125.65,38.55,"1093"
"1094",,125.7,38.55,"1094"
"1095",,125.75,38.55,"1095"
"1096",,125.8,38.55,"1096"
"1097",,125.85,38.55,"1097"
"1098",,125.9,38.55,"1098"
"1099",,125.95,38.55,"1099"
"1100",,126,38.55,"1100"
"1101",,126.05,38.55,"1101"
"1102",,126.1,38.55,"1102"
"1103",,126.15,38.55,"1103"
"1104",,126.2,38.55,"1104"
"1105",,126.25,38.55,"1105"
"1106",,126.3,38.55,"1106"
"1107",,126.35,38.55,"1107"
"1108",,126.4,38.55,"1108"
"1109",,126.45,38.55,"1109"
"1110",,126.5,38.55,"1110"
"1111",,126.55,38.55,"1111"
"1112",,126.6,38.55,"1112"
"1113",,126.65,38.55,"1113"
"1114",,126.7,38.55,"1114"
"1115",,126.75,38.55,"1115"
"1116",,126.8,38.55,"1116"
"1117",,126.85,38.55,"1117"
"1118",,126.9,38.55,"1118"
"1119",,126.95,38.55,"1119"
"1120",,127,38.55,"1120"
"1121",,127.05,38.55,"1121"
"1122",,127.1,38.55,"1122"
"1123",,127.15,38.55,"1123"
"1124",,127.2,38.55,"1124"
"1125",,127.25,38.55,"1125"
"1126",,127.3,38.55,"1126"
"1127",,127.35,38.55,"1127"
"1128",,127.4,38.55,"1128"
"1129",,127.45,38.55,"1129"
"1130",,127.5,38.55,"1130"
"1131",,127.55,38.55,"1131"
"1132",,127.6,38.55,"1132"
"1133",,127.65,38.55,"1133"
"1134",,127.7,38.55,"1134"
"1135",,127.75,38.55,"1135"
"1136",,127.8,38.55,"1136"
"1137",,127.85,38.55,"1137"
"1138",,127.9,38.55,"1138"
"1139",,127.95,38.55,"1139"
"1140",,128,38.55,"1140"
"1141",,128.05,38.55,"1141"
"1142",,128.1,38.55,"1142"
"1143",,128.15,38.55,"1143"
"1144",,128.2,38.55,"1144"
"1145",,128.25,38.55,"1145"
"1146",,128.3,38.55,"1146"
"1147",,128.35,38.55,"1147"
"1148",,128.4,38.55,"1148"
"1149",,128.45,38.55,"1149"
"1150",,128.5,38.55,"1150"
"1151",,128.55,38.55,"1151"
"1152",,128.6,38.55,"1152"
"1153",,128.65,38.55,"1153"
"1154",,128.7,38.55,"1154"
"1155",,128.75,38.55,"1155"
"1156",,128.8,38.55,"1156"
"1157",,128.85,38.55,"1157"
"1158",,128.9,38.55,"1158"
"1159",,128.95,38.55,"1159"
"1160",,129,38.55,"1160"
"1161",,129.05,38.55,"1161"
"1162",,129.1,38.55,"1162"
"1163",,129.15,38.55,"1163"
"1164",,129.2,38.55,"1164"
"1165",,129.25,38.55,"1165"
"1166",,129.3,38.55,"1166"
"1167",,129.35,38.55,"1167"
"1168",,129.4,38.55,"1168"
"1169",,129.45,38.55,"1169"
"1170",,129.5,38.55,"1170"
"1171",,129.55,38.55,"1171"
"1172",,129.6,38.55,"1172"
"1173",,129.65,38.55,"1173"
"1174",,129.7,38.55,"1174"
"1175",,129.75,38.55,"1175"
"1176",,129.8,38.55,"1176"
"1177",,129.85,38.55,"1177"
"1178",,129.9,38.55,"1178"
"1179",,129.95,38.55,"1179"
"1180",,130,38.55,"1180"
"1181",,130.05,38.55,"1181"
"1182",,130.1,38.55,"1182"
"1183",,130.15,38.55,"1183"
"1184",,130.2,38.55,"1184"
"1185",,130.25,38.55,"1185"
"1186",,130.3,38.55,"1186"
"1187",,130.35,38.55,"1187"
"1188",,130.4,38.55,"1188"
"1189",,130.45,38.55,"1189"
"1190",,130.5,38.55,"1190"
"1191",,130.55,38.55,"1191"
"1192",,130.6,38.55,"1192"
"1193",,130.65,38.55,"1193"
"1194",,130.7,38.55,"1194"
"1195",,130.75,38.55,"1195"
"1196",,130.8,38.55,"1196"
"1197",,130.85,38.55,"1197"
"1198",,130.9,38.55,"1198"
"1199",,130.950000000001,38.55,"1199"
"1200",,125,38.5,"1200"
"1201",,125.05,38.5,"1201"
"1202",,125.1,38.5,"1202"
"1203",,125.15,38.5,"1203"
"1204",,125.2,38.5,"1204"
"1205",,125.25,38.5,"1205"
"1206",,125.3,38.5,"1206"
"1207",,125.35,38.5,"1207"
"1208",,125.4,38.5,"1208"
"1209",,125.45,38.5,"1209"
"1210",,125.5,38.5,"1210"
"1211",,125.55,38.5,"1211"
"1212",,125.6,38.5,"1212"
"1213",,125.65,38.5,"1213"
"1214",,125.7,38.5,"1214"
"1215",,125.75,38.5,"1215"
"1216",,125.8,38.5,"1216"
"1217",,125.85,38.5,"1217"
"1218",,125.9,38.5,"1218"
"1219",,125.95,38.5,"1219"
"1220",,126,38.5,"1220"
"1221",,126.05,38.5,"1221"
"1222",,126.1,38.5,"1222"
"1223",,126.15,38.5,"1223"
"1224",,126.2,38.5,"1224"
"1225",,126.25,38.5,"1225"
"1226",,126.3,38.5,"1226"
"1227",,126.35,38.5,"1227"
"1228",,126.4,38.5,"1228"
"1229",,126.45,38.5,"1229"
"1230",,126.5,38.5,"1230"
"1231",,126.55,38.5,"1231"
"1232",,126.6,38.5,"1232"
"1233",,126.65,38.5,"1233"
"1234",,126.7,38.5,"1234"
"1235",,126.75,38.5,"1235"
"1236",,126.8,38.5,"1236"
"1237",,126.85,38.5,"1237"
"1238",,126.9,38.5,"1238"
"1239",,126.95,38.5,"1239"
"1240",,127,38.5,"1240"
"1241",,127.05,38.5,"1241"
"1242",,127.1,38.5,"1242"
"1243",,127.15,38.5,"1243"
"1244",,127.2,38.5,"1244"
"1245",,127.25,38.5,"1245"
"1246",,127.3,38.5,"1246"
"1247",,127.35,38.5,"1247"
"1248",,127.4,38.5,"1248"
"1249",,127.45,38.5,"1249"
"1250",,127.5,38.5,"1250"
"1251",,127.55,38.5,"1251"
"1252",,127.6,38.5,"1252"
"1253",,127.65,38.5,"1253"
"1254",,127.7,38.5,"1254"
"1255",,127.75,38.5,"1255"
"1256",,127.8,38.5,"1256"
"1257",,127.85,38.5,"1257"
"1258",,127.9,38.5,"1258"
"1259",,127.95,38.5,"1259"
"1260",,128,38.5,"1260"
"1261",,128.05,38.5,"1261"
"1262",,128.1,38.5,"1262"
"1263",,128.15,38.5,"1263"
"1264",,128.2,38.5,"1264"
"1265",,128.25,38.5,"1265"
"1266",,128.3,38.5,"1266"
"1267",,128.35,38.5,"1267"
"1268",,128.4,38.5,"1268"
"1269",,128.45,38.5,"1269"
"1270",,128.5,38.5,"1270"
"1271",,128.55,38.5,"1271"
"1272",,128.6,38.5,"1272"
"1273",,128.65,38.5,"1273"
"1274",,128.7,38.5,"1274"
"1275",,128.75,38.5,"1275"
"1276",,128.8,38.5,"1276"
"1277",,128.85,38.5,"1277"
"1278",,128.9,38.5,"1278"
"1279",,128.95,38.5,"1279"
"1280",,129,38.5,"1280"
"1281",,129.05,38.5,"1281"
"1282",,129.1,38.5,"1282"
"1283",,129.15,38.5,"1283"
"1284",,129.2,38.5,"1284"
"1285",,129.25,38.5,"1285"
"1286",,129.3,38.5,"1286"
"1287",,129.35,38.5,"1287"
"1288",,129.4,38.5,"1288"
"1289",,129.45,38.5,"1289"
"1290",,129.5,38.5,"1290"
"1291",,129.55,38.5,"1291"
"1292",,129.6,38.5,"1292"
"1293",,129.65,38.5,"1293"
"1294",,129.7,38.5,"1294"
"1295",,129.75,38.5,"1295"
"1296",,129.8,38.5,"1296"
"1297",,129.85,38.5,"1297"
"1298",,129.9,38.5,"1298"
"1299",,129.95,38.5,"1299"
"1300",,130,38.5,"1300"
"1301",,130.05,38.5,"1301"
"1302",,130.1,38.5,"1302"
"1303",,130.15,38.5,"1303"
"1304",,130.2,38.5,"1304"
"1305",,130.25,38.5,"1305"
"1306",,130.3,38.5,"1306"
"1307",,130.35,38.5,"1307"
"1308",,130.4,38.5,"1308"
"1309",,130.45,38.5,"1309"
"1310",,130.5,38.5,"1310"
"1311",,130.55,38.5,"1311"
"1312",,130.6,38.5,"1312"
"1313",,130.65,38.5,"1313"
"1314",,130.7,38.5,"1314"
"1315",,130.75,38.5,"1315"
"1316",,130.8,38.5,"1316"
"1317",,130.85,38.5,"1317"
"1318",,130.9,38.5,"1318"
"1319",,130.950000000001,38.5,"1319"
"1320",,125,38.45,"1320"
"1321",,125.05,38.45,"1321"
"1322",,125.1,38.45,"1322"
"1323",,125.15,38.45,"1323"
"1324",,125.2,38.45,"1324"
"1325",,125.25,38.45,"1325"
"1326",,125.3,38.45,"1326"
"1327",,125.35,38.45,"1327"
"1328",,125.4,38.45,"1328"
"1329",,125.45,38.45,"1329"
"1330",,125.5,38.45,"1330"
"1331",,125.55,38.45,"1331"
"1332",,125.6,38.45,"1332"
"1333",,125.65,38.45,"1333"
"1334",,125.7,38.45,"1334"
"1335",,125.75,38.45,"1335"
"1336",,125.8,38.45,"1336"
"1337",,125.85,38.45,"1337"
"1338",,125.9,38.45,"1338"
"1339",,125.95,38.45,"1339"
"1340",,126,38.45,"1340"
"1341",,126.05,38.45,"1341"
"1342",,126.1,38.45,"1342"
"1343",,126.15,38.45,"1343"
"1344",,126.2,38.45,"1344"
"1345",,126.25,38.45,"1345"
"1346",,126.3,38.45,"1346"
"1347",,126.35,38.45,"1347"
"1348",,126.4,38.45,"1348"
"1349",,126.45,38.45,"1349"
"1350",,126.5,38.45,"1350"
"1351",,126.55,38.45,"1351"
"1352",,126.6,38.45,"1352"
"1353",,126.65,38.45,"1353"
"1354",,126.7,38.45,"1354"
"1355",,126.75,38.45,"1355"
"1356",,126.8,38.45,"1356"
"1357",,126.85,38.45,"1357"
"1358",,126.9,38.45,"1358"
"1359",,126.95,38.45,"1359"
"1360",,127,38.45,"1360"
"1361",,127.05,38.45,"1361"
"1362",,127.1,38.45,"1362"
"1363",,127.15,38.45,"1363"
"1364",,127.2,38.45,"1364"
"1365",,127.25,38.45,"1365"
"1366",,127.3,38.45,"1366"
"1367",,127.35,38.45,"1367"
"1368",,127.4,38.45,"1368"
"1369",,127.45,38.45,"1369"
"1370",,127.5,38.45,"1370"
"1371",,127.55,38.45,"1371"
"1372",,127.6,38.45,"1372"
"1373",,127.65,38.45,"1373"
"1374",,127.7,38.45,"1374"
"1375",,127.75,38.45,"1375"
"1376",,127.8,38.45,"1376"
"1377",,127.85,38.45,"1377"
"1378",,127.9,38.45,"1378"
"1379",,127.95,38.45,"1379"
"1380",,128,38.45,"1380"
"1381",,128.05,38.45,"1381"
"1382",,128.1,38.45,"1382"
"1383",,128.15,38.45,"1383"
"1384",,128.2,38.45,"1384"
"1385",,128.25,38.45,"1385"
"1386",,128.3,38.45,"1386"
"1387",,128.35,38.45,"1387"
"1388",,128.4,38.45,"1388"
"1389",,128.45,38.45,"1389"
"1390",,128.5,38.45,"1390"
"1391",,128.55,38.45,"1391"
"1392",,128.6,38.45,"1392"
"1393",,128.65,38.45,"1393"
"1394",,128.7,38.45,"1394"
"1395",,128.75,38.45,"1395"
"1396",,128.8,38.45,"1396"
"1397",,128.85,38.45,"1397"
"1398",,128.9,38.45,"1398"
"1399",,128.95,38.45,"1399"
"1400",,129,38.45,"1400"
"1401",,129.05,38.45,"1401"
"1402",,129.1,38.45,"1402"
"1403",,129.15,38.45,"1403"
"1404",,129.2,38.45,"1404"
"1405",,129.25,38.45,"1405"
"1406",,129.3,38.45,"1406"
"1407",,129.35,38.45,"1407"
"1408",,129.4,38.45,"1408"
"1409",,129.45,38.45,"1409"
"1410",,129.5,38.45,"1410"
"1411",,129.55,38.45,"1411"
"1412",,129.6,38.45,"1412"
"1413",,129.65,38.45,"1413"
"1414",,129.7,38.45,"1414"
"1415",,129.75,38.45,"1415"
"1416",,129.8,38.45,"1416"
"1417",,129.85,38.45,"1417"
"1418",,129.9,38.45,"1418"
"1419",,129.95,38.45,"1419"
"1420",,130,38.45,"1420"
"1421",,130.05,38.45,"1421"
"1422",,130.1,38.45,"1422"
"1423",,130.15,38.45,"1423"
"1424",,130.2,38.45,"1424"
"1425",,130.25,38.45,"1425"
"1426",,130.3,38.45,"1426"
"1427",,130.35,38.45,"1427"
"1428",,130.4,38.45,"1428"
"1429",,130.45,38.45,"1429"
"1430",,130.5,38.45,"1430"
"1431",,130.55,38.45,"1431"
"1432",,130.6,38.45,"1432"
"1433",,130.65,38.45,"1433"
"1434",,130.7,38.45,"1434"
"1435",,130.75,38.45,"1435"
"1436",,130.8,38.45,"1436"
"1437",,130.85,38.45,"1437"
"1438",,130.9,38.45,"1438"
"1439",,130.950000000001,38.45,"1439"
"1440",,125,38.4,"1440"
"1441",,125.05,38.4,"1441"
"1442",,125.1,38.4,"1442"
"1443",,125.15,38.4,"1443"
"1444",,125.2,38.4,"1444"
"1445",,125.25,38.4,"1445"
"1446",,125.3,38.4,"1446"
"1447",,125.35,38.4,"1447"
"1448",,125.4,38.4,"1448"
"1449",,125.45,38.4,"1449"
"1450",,125.5,38.4,"1450"
"1451",,125.55,38.4,"1451"
"1452",,125.6,38.4,"1452"
"1453",,125.65,38.4,"1453"
"1454",,125.7,38.4,"1454"
"1455",,125.75,38.4,"1455"
"1456",,125.8,38.4,"1456"
"1457",,125.85,38.4,"1457"
"1458",,125.9,38.4,"1458"
"1459",,125.95,38.4,"1459"
"1460",,126,38.4,"1460"
"1461",,126.05,38.4,"1461"
"1462",,126.1,38.4,"1462"
"1463",,126.15,38.4,"1463"
"1464",,126.2,38.4,"1464"
"1465",,126.25,38.4,"1465"
"1466",,126.3,38.4,"1466"
"1467",,126.35,38.4,"1467"
"1468",,126.4,38.4,"1468"
"1469",,126.45,38.4,"1469"
"1470",,126.5,38.4,"1470"
"1471",,126.55,38.4,"1471"
"1472",,126.6,38.4,"1472"
"1473",,126.65,38.4,"1473"
"1474",,126.7,38.4,"1474"
"1475",,126.75,38.4,"1475"
"1476",,126.8,38.4,"1476"
"1477",,126.85,38.4,"1477"
"1478",,126.9,38.4,"1478"
"1479",,126.95,38.4,"1479"
"1480",,127,38.4,"1480"
"1481",,127.05,38.4,"1481"
"1482",,127.1,38.4,"1482"
"1483",,127.15,38.4,"1483"
"1484",,127.2,38.4,"1484"
"1485",,127.25,38.4,"1485"
"1486",,127.3,38.4,"1486"
"1487",,127.35,38.4,"1487"
"1488",,127.4,38.4,"1488"
"1489",,127.45,38.4,"1489"
"1490",,127.5,38.4,"1490"
"1491",,127.55,38.4,"1491"
"1492",,127.6,38.4,"1492"
"1493",,127.65,38.4,"1493"
"1494",,127.7,38.4,"1494"
"1495",,127.75,38.4,"1495"
"1496",,127.8,38.4,"1496"
"1497",,127.85,38.4,"1497"
"1498",,127.9,38.4,"1498"
"1499",,127.95,38.4,"1499"
"1500",,128,38.4,"1500"
"1501",,128.05,38.4,"1501"
"1502",,128.1,38.4,"1502"
"1503",,128.15,38.4,"1503"
"1504",,128.2,38.4,"1504"
"1505",,128.25,38.4,"1505"
"1506",,128.3,38.4,"1506"
"1507",,128.35,38.4,"1507"
"1508",,128.4,38.4,"1508"
"1509",,128.45,38.4,"1509"
"1510",,128.5,38.4,"1510"
"1511",,128.55,38.4,"1511"
"1512",,128.6,38.4,"1512"
"1513",,128.65,38.4,"1513"
"1514",,128.7,38.4,"1514"
"1515",,128.75,38.4,"1515"
"1516",,128.8,38.4,"1516"
"1517",,128.85,38.4,"1517"
"1518",,128.9,38.4,"1518"
"1519",,128.95,38.4,"1519"
"1520",,129,38.4,"1520"
"1521",,129.05,38.4,"1521"
"1522",,129.1,38.4,"1522"
"1523",,129.15,38.4,"1523"
"1524",,129.2,38.4,"1524"
"1525",,129.25,38.4,"1525"
"1526",,129.3,38.4,"1526"
"1527",,129.35,38.4,"1527"
"1528",,129.4,38.4,"1528"
"1529",,129.45,38.4,"1529"
"1530",,129.5,38.4,"1530"
"1531",,129.55,38.4,"1531"
"1532",,129.6,38.4,"1532"
"1533",,129.65,38.4,"1533"
"1534",,129.7,38.4,"1534"
"1535",,129.75,38.4,"1535"
"1536",,129.8,38.4,"1536"
"1537",,129.85,38.4,"1537"
"1538",,129.9,38.4,"1538"
"1539",,129.95,38.4,"1539"
"1540",,130,38.4,"1540"
"1541",,130.05,38.4,"1541"
"1542",,130.1,38.4,"1542"
"1543",,130.15,38.4,"1543"
"1544",,130.2,38.4,"1544"
"1545",,130.25,38.4,"1545"
"1546",,130.3,38.4,"1546"
"1547",,130.35,38.4,"1547"
"1548",,130.4,38.4,"1548"
"1549",,130.45,38.4,"1549"
"1550",,130.5,38.4,"1550"
"1551",,130.55,38.4,"1551"
"1552",,130.6,38.4,"1552"
"1553",,130.65,38.4,"1553"
"1554",,130.7,38.4,"1554"
"1555",,130.75,38.4,"1555"
"1556",,130.8,38.4,"1556"
"1557",,130.85,38.4,"1557"
"1558",,130.9,38.4,"1558"
"1559",,130.950000000001,38.4,"1559"
"1560",,125,38.35,"1560"
"1561",,125.05,38.35,"1561"
"1562",,125.1,38.35,"1562"
"1563",,125.15,38.35,"1563"
"1564",,125.2,38.35,"1564"
"1565",,125.25,38.35,"1565"
"1566",,125.3,38.35,"1566"
"1567",,125.35,38.35,"1567"
"1568",,125.4,38.35,"1568"
"1569",,125.45,38.35,"1569"
"1570",,125.5,38.35,"1570"
"1571",,125.55,38.35,"1571"
"1572",,125.6,38.35,"1572"
"1573",,125.65,38.35,"1573"
"1574",,125.7,38.35,"1574"
"1575",,125.75,38.35,"1575"
"1576",,125.8,38.35,"1576"
"1577",,125.85,38.35,"1577"
"1578",,125.9,38.35,"1578"
"1579",,125.95,38.35,"1579"
"1580",,126,38.35,"1580"
"1581",,126.05,38.35,"1581"
"1582",,126.1,38.35,"1582"
"1583",,126.15,38.35,"1583"
"1584",,126.2,38.35,"1584"
"1585",,126.25,38.35,"1585"
"1586",,126.3,38.35,"1586"
"1587",,126.35,38.35,"1587"
"1588",,126.4,38.35,"1588"
"1589",,126.45,38.35,"1589"
"1590",,126.5,38.35,"1590"
"1591",,126.55,38.35,"1591"
"1592",,126.6,38.35,"1592"
"1593",,126.65,38.35,"1593"
"1594",,126.7,38.35,"1594"
"1595",,126.75,38.35,"1595"
"1596",,126.8,38.35,"1596"
"1597",,126.85,38.35,"1597"
"1598",,126.9,38.35,"1598"
"1599",,126.95,38.35,"1599"
"1600",,127,38.35,"1600"
"1601",,127.05,38.35,"1601"
"1602",,127.1,38.35,"1602"
"1603",,127.15,38.35,"1603"
"1604",,127.2,38.35,"1604"
"1605",,127.25,38.35,"1605"
"1606",,127.3,38.35,"1606"
"1607",,127.35,38.35,"1607"
"1608",,127.4,38.35,"1608"
"1609",,127.45,38.35,"1609"
"1610",,127.5,38.35,"1610"
"1611",,127.55,38.35,"1611"
"1612",,127.6,38.35,"1612"
"1613",,127.65,38.35,"1613"
"1614",,127.7,38.35,"1614"
"1615",,127.75,38.35,"1615"
"1616",,127.8,38.35,"1616"
"1617",,127.85,38.35,"1617"
"1618",,127.9,38.35,"1618"
"1619",,127.95,38.35,"1619"
"1620",,128,38.35,"1620"
"1621",,128.05,38.35,"1621"
"1622",,128.1,38.35,"1622"
"1623",,128.15,38.35,"1623"
"1624",,128.2,38.35,"1624"
"1625",,128.25,38.35,"1625"
"1626",,128.3,38.35,"1626"
"1627",,128.35,38.35,"1627"
"1628",,128.4,38.35,"1628"
"1629",,128.45,38.35,"1629"
"1630",,128.5,38.35,"1630"
"1631",,128.55,38.35,"1631"
"1632",,128.6,38.35,"1632"
"1633",,128.65,38.35,"1633"
"1634",,128.7,38.35,"1634"
"1635",,128.75,38.35,"1635"
"1636",,128.8,38.35,"1636"
"1637",,128.85,38.35,"1637"
"1638",,128.9,38.35,"1638"
"1639",,128.95,38.35,"1639"
"1640",,129,38.35,"1640"
"1641",,129.05,38.35,"1641"
"1642",,129.1,38.35,"1642"
"1643",,129.15,38.35,"1643"
"1644",,129.2,38.35,"1644"
"1645",,129.25,38.35,"1645"
"1646",,129.3,38.35,"1646"
"1647",,129.35,38.35,"1647"
"1648",,129.4,38.35,"1648"
"1649",,129.45,38.35,"1649"
"1650",,129.5,38.35,"1650"
"1651",,129.55,38.35,"1651"
"1652",,129.6,38.35,"1652"
"1653",,129.65,38.35,"1653"
"1654",,129.7,38.35,"1654"
"1655",,129.75,38.35,"1655"
"1656",,129.8,38.35,"1656"
"1657",,129.85,38.35,"1657"
"1658",,129.9,38.35,"1658"
"1659",,129.95,38.35,"1659"
"1660",,130,38.35,"1660"
"1661",,130.05,38.35,"1661"
"1662",,130.1,38.35,"1662"
"1663",,130.15,38.35,"1663"
"1664",,130.2,38.35,"1664"
"1665",,130.25,38.35,"1665"
"1666",,130.3,38.35,"1666"
"1667",,130.35,38.35,"1667"
"1668",,130.4,38.35,"1668"
"1669",,130.45,38.35,"1669"
"1670",,130.5,38.35,"1670"
"1671",,130.55,38.35,"1671"
"1672",,130.6,38.35,"1672"
"1673",,130.65,38.35,"1673"
"1674",,130.7,38.35,"1674"
"1675",,130.75,38.35,"1675"
"1676",,130.8,38.35,"1676"
"1677",,130.85,38.35,"1677"
"1678",,130.9,38.35,"1678"
"1679",,130.950000000001,38.35,"1679"
"1680",,125,38.3,"1680"
"1681",,125.05,38.3,"1681"
"1682",,125.1,38.3,"1682"
"1683",,125.15,38.3,"1683"
"1684",,125.2,38.3,"1684"
